,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
2756,2756,HUMBOLDT,2019-01,HUMBOLDT,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,27.131772934928424,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2757,2757,HUMBOLDT,2019-02,HUMBOLDT,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,27.65153100231821,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2758,2758,HUMBOLDT,2019-03,HUMBOLDT,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,25.555615282798,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2759,2759,HUMBOLDT,2019-04,HUMBOLDT,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,23.2165212446405,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2760,2760,HUMBOLDT,2019-05,HUMBOLDT,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,24.97799895253292,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2761,2761,HUMBOLDT,2019-06,HUMBOLDT,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,23.419927438100174,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2762,2762,HUMBOLDT,2019-07,HUMBOLDT,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,26.0,22.505043430845863,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2763,2763,HUMBOLDT,2019-08,HUMBOLDT,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,23.0,24.4182024870732,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2764,2764,HUMBOLDT,2019-09,HUMBOLDT,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,27.0,21.309379636779315,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2765,2765,HUMBOLDT,2019-10,HUMBOLDT,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,28.0,25.51143882625787,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2766,2766,HUMBOLDT,2019-11,HUMBOLDT,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,27.074380168619083,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2767,2767,HUMBOLDT,2019-12,HUMBOLDT,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.61469469883645,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2768,2768,HUMBOLDT,2020-01,HUMBOLDT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,19.842955386915875,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2769,2769,HUMBOLDT,2020-02,HUMBOLDT,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,26.0,25.45918107494828,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2770,2770,HUMBOLDT,2020-03,HUMBOLDT,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,23.0,24.260673840840653,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2771,2771,HUMBOLDT,2020-04,HUMBOLDT,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,22.042078542154886,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2772,2772,HUMBOLDT,2020-05,HUMBOLDT,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,17.0,21.866245169048163,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2773,2773,HUMBOLDT,2020-06,HUMBOLDT,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,27.0,22.62837691362514,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2774,2774,HUMBOLDT,2020-07,HUMBOLDT,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,23.163575663123023,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2775,2775,HUMBOLDT,2020-08,HUMBOLDT,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,24.331502009731857,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2776,2776,HUMBOLDT,2020-09,HUMBOLDT,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,17.2151646230572,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2777,2777,HUMBOLDT,2020-10,HUMBOLDT,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,24.419108136679775,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2778,2778,HUMBOLDT,2020-11,HUMBOLDT,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,24.086976901505345,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2779,2779,HUMBOLDT,2020-12,HUMBOLDT,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,24.0,18.617848706799887,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2780,2780,HUMBOLDT,2021-01,HUMBOLDT,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,23.227078279783555,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2781,2781,HUMBOLDT,2021-02,HUMBOLDT,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.1093410318212,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2782,2782,HUMBOLDT,2021-03,HUMBOLDT,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,24.50828970587531,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2783,2783,HUMBOLDT,2021-04,HUMBOLDT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2784,2784,HUMBOLDT,2021-05,HUMBOLDT,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,22.0,24.57030014012211,527292,526250,267,30,56,21,0,1955,4973,9045,34,62979,54.1,32.0,10.9,2.7,1.5,52.7,38.4,19.2,1052,20.7,6.3,90.7,24.7,76.2,2.3,5.2,7.6,0,0,12,11.5,20.4,3.3,23.7,7.16,87
2785,2785,IRVINGTON,2015-07,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.441702143456585,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2786,2786,IRVINGTON,2015-08,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,30.762970963093306,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2787,2787,IRVINGTON,2015-09,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,28.382862104101424,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2788,2788,IRVINGTON,2015-10,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,25.637113344007616,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2789,2789,IRVINGTON,2015-11,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,22.87973231447563,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2790,2790,IRVINGTON,2015-12,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,38.8862838658204,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2791,2791,IRVINGTON,2016-01,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,28.57031372547545,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2792,2792,IRVINGTON,2016-02,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,17.0,28.320035206748123,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2793,2793,IRVINGTON,2016-03,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,24.02504333624093,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2794,2794,IRVINGTON,2016-04,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.750020852045477,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2795,2795,IRVINGTON,2016-05,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,27.27258665579453,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2796,2796,IRVINGTON,2016-06,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,22.11586321061963,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2797,2797,IRVINGTON,2016-07,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,23.0,24.418403508945648,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2798,2798,IRVINGTON,2016-08,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.329324296415592,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2799,2799,IRVINGTON,2016-09,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,24.42240046467185,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2800,2800,IRVINGTON,2016-10,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,24.163027713984224,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2801,2801,IRVINGTON,2016-11,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,25.0,26.25437639484548,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2802,2802,IRVINGTON,2016-12,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.673827018042488,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2803,2803,IRVINGTON,2017-01,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,28.080317505154618,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2804,2804,IRVINGTON,2017-02,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,22.386352460050546,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
2805,2805,IRVINGTON,2017-03,IRVINGTON_COMMUNITY_ASSOCIATION,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,23.90019325708296,741264,705000,267,33,93,24,1,1932,5940,9131,41,95906,58.7,46.0,13.1,3.0,1.4,36.3,31.1,38.1,1407,8.2,4.7,91.1,24.3,82.3,1.1,4.6,6.7,16,4,14,9.0,11.6,6.2,17.7,5.42,81
