,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,dates,Names of Places,Average Radiance Per Pixel Per month,Year,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
4219,4219,OLD TOWN/CHINATOWN,2015-09,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,45.0,0.0,2.0,0.0,45.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0,0.0,5.0,3.0,1.0,9.0,3.0,181.0,2015-09-01,OLD_TOWN_COMMUNITY_ASSOCIATION,114.5968766778822,2015,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4220,4220,OLD TOWN/CHINATOWN,2015-10,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,39.0,0.0,3.0,1.0,30.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,51.0,7.0,0.0,0.0,9.0,4.0,2.0,9.0,0.0,167.0,2015-10-01,OLD_TOWN_COMMUNITY_ASSOCIATION,123.40623846090618,2015,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4221,4221,OLD TOWN/CHINATOWN,2015-11,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,1.0,27.0,0.0,2.0,1.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,44.0,11.0,0.0,0.0,4.0,0.0,1.0,16.0,2.0,134.0,2015-11-01,OLD_TOWN_COMMUNITY_ASSOCIATION,92.51832028093011,2015,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4222,4222,OLD TOWN/CHINATOWN,2015-12,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,46.0,0.0,6.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,52.0,6.0,0.0,0.0,4.0,1.0,0.0,20.0,1.0,164.0,2015-12-01,OLD_TOWN_COMMUNITY_ASSOCIATION,155.68101414501442,2015,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4223,4223,OLD TOWN/CHINATOWN,2016-01,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,37.0,0.0,6.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0,0.0,3.0,7.0,1.0,15.0,1.0,141.0,2016-01-01,OLD_TOWN_COMMUNITY_ASSOCIATION,81.6701817238468,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4224,4224,OLD TOWN/CHINATOWN,2016-02,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,29.0,0.0,2.0,2.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0,0.0,3.0,1.0,0.0,14.0,3.0,143.0,2016-02-01,OLD_TOWN_COMMUNITY_ASSOCIATION,92.14288818242451,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4225,4225,OLD TOWN/CHINATOWN,2016-03,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,38.0,0.0,2.0,1.0,35.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,3.0,2.0,0.0,9.0,4.0,154.0,2016-03-01,OLD_TOWN_COMMUNITY_ASSOCIATION,93.86007231496761,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4226,4226,OLD TOWN/CHINATOWN,2016-04,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,45.0,0.0,3.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,4.0,2.0,1.0,8.0,4.0,143.0,2016-04-01,OLD_TOWN_COMMUNITY_ASSOCIATION,88.47066040331379,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4227,4227,OLD TOWN/CHINATOWN,2016-05,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,34.0,0.0,2.0,1.0,34.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,0.0,4.0,0.0,1.0,8.0,3.0,145.0,2016-05-01,OLD_TOWN_COMMUNITY_ASSOCIATION,138.44813024586645,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4228,4228,OLD TOWN/CHINATOWN,2016-06,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,34.0,0.0,2.0,1.0,44.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,29.0,7.0,0.0,0.0,5.0,2.0,0.0,13.0,2.0,148.0,2016-06-01,OLD_TOWN_COMMUNITY_ASSOCIATION,121.78290720826367,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4229,4229,OLD TOWN/CHINATOWN,2016-07,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,35.0,0.0,5.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,46.0,5.0,0.0,0.0,3.0,4.0,0.0,10.0,2.0,140.0,2016-07-01,OLD_TOWN_COMMUNITY_ASSOCIATION,117.60902316360183,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4230,4230,OLD TOWN/CHINATOWN,2016-08,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,44.0,0.0,4.0,0.0,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,42.0,4.0,0.0,0.0,8.0,1.0,0.0,14.0,2.0,155.0,2016-08-01,OLD_TOWN_COMMUNITY_ASSOCIATION,135.217482592411,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4231,4231,OLD TOWN/CHINATOWN,2016-09,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,1.0,33.0,0.0,1.0,2.0,46.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,44.0,6.0,0.0,0.0,3.0,2.0,0.0,17.0,3.0,165.0,2016-09-01,OLD_TOWN_COMMUNITY_ASSOCIATION,118.83711952998722,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4232,4232,OLD TOWN/CHINATOWN,2016-10,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,0.0,47.0,0.0,0.0,1.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,51.0,5.0,0.0,0.0,3.0,3.0,1.0,11.0,4.0,155.0,2016-10-01,OLD_TOWN_COMMUNITY_ASSOCIATION,124.51988922499152,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4233,4233,OLD TOWN/CHINATOWN,2016-11,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,0.0,44.0,0.0,3.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0,3.0,1.0,0.0,8.0,3.0,133.0,2016-11-01,OLD_TOWN_COMMUNITY_ASSOCIATION,98.63914900447219,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4234,4234,OLD TOWN/CHINATOWN,2016-12,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,1.0,37.0,0.0,3.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,110.0,2016-12-01,OLD_TOWN_COMMUNITY_ASSOCIATION,73.45085394702194,2016,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4235,4235,OLD TOWN/CHINATOWN,2017-01,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,37.0,0.0,3.0,1.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,42.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,119.0,2017-01-01,OLD_TOWN_COMMUNITY_ASSOCIATION,116.15011958418222,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4236,4236,OLD TOWN/CHINATOWN,2017-02,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,29.0,0.0,1.0,2.0,51.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,4.0,2.0,0.0,16.0,4.0,164.0,2017-02-01,OLD_TOWN_COMMUNITY_ASSOCIATION,62.87126643447585,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4237,4237,OLD TOWN/CHINATOWN,2017-03,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,39.0,0.0,2.0,1.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,5.0,2.0,0.0,11.0,4.0,171.0,2017-03-01,OLD_TOWN_COMMUNITY_ASSOCIATION,92.84527788856478,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4238,4238,OLD TOWN/CHINATOWN,2017-04,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,28.0,0.0,1.0,0.0,33.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,146.0,2017-04-01,OLD_TOWN_COMMUNITY_ASSOCIATION,86.92090170410859,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4239,4239,OLD TOWN/CHINATOWN,2017-05,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,42.0,0.0,2.0,2.0,28.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,59.0,4.0,0.0,0.0,4.0,2.0,0.0,15.0,3.0,168.0,2017-05-01,OLD_TOWN_COMMUNITY_ASSOCIATION,95.02149652795318,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4240,4240,OLD TOWN/CHINATOWN,2017-06,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,51.0,0.0,2.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,3.0,2.0,1.0,13.0,4.0,176.0,2017-06-01,OLD_TOWN_COMMUNITY_ASSOCIATION,101.67243316621159,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4241,4241,OLD TOWN/CHINATOWN,2017-07,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,4.0,31.0,0.0,2.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,4.0,0.0,0.0,5.0,3.0,1.0,14.0,1.0,142.0,2017-07-01,OLD_TOWN_COMMUNITY_ASSOCIATION,101.82153492777744,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4242,4242,OLD TOWN/CHINATOWN,2017-08,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,47.0,0.0,4.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,89.0,9.0,0.0,0.0,8.0,1.0,0.0,12.0,5.0,219.0,2017-08-01,OLD_TOWN_COMMUNITY_ASSOCIATION,80.70659921726507,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4243,4243,OLD TOWN/CHINATOWN,2017-09,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,51.0,0.0,3.0,1.0,30.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,74.0,7.0,0.0,0.0,4.0,2.0,0.0,14.0,4.0,197.0,2017-09-01,OLD_TOWN_COMMUNITY_ASSOCIATION,83.717362677914,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4244,4244,OLD TOWN/CHINATOWN,2017-10,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,57.0,0.0,2.0,1.0,49.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,67.0,7.0,0.0,0.0,4.0,3.0,0.0,15.0,6.0,219.0,2017-10-01,OLD_TOWN_COMMUNITY_ASSOCIATION,100.81942640867273,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4245,4245,OLD TOWN/CHINATOWN,2017-11,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,59.0,0.0,3.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,52.0,8.0,0.0,0.0,7.0,6.0,0.0,19.0,2.0,188.0,2017-11-01,OLD_TOWN_COMMUNITY_ASSOCIATION,62.61595769494887,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4246,4246,OLD TOWN/CHINATOWN,2017-12,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,31.0,0.0,5.0,1.0,26.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,38.0,12.0,0.0,0.0,5.0,3.0,0.0,13.0,3.0,153.0,2017-12-01,OLD_TOWN_COMMUNITY_ASSOCIATION,85.19955982924422,2017,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4247,4247,OLD TOWN/CHINATOWN,2018-01,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,41.0,0.0,1.0,1.0,25.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,56.0,6.0,0.0,0.0,7.0,3.0,2.0,23.0,5.0,184.0,2018-01-01,OLD_TOWN_COMMUNITY_ASSOCIATION,88.01552608826152,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4248,4248,OLD TOWN/CHINATOWN,2018-02,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,43.0,0.0,3.0,2.0,41.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,1.0,2.0,1.0,0.0,14.0,5.0,161.0,2018-02-01,OLD_TOWN_COMMUNITY_ASSOCIATION,96.52378285433599,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4249,4249,OLD TOWN/CHINATOWN,2018-03,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,3.0,51.0,0.0,4.0,1.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,44.0,4.0,0.0,0.0,0.0,3.0,0.0,27.0,4.0,188.0,2018-03-01,OLD_TOWN_COMMUNITY_ASSOCIATION,80.16260543545543,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4250,4250,OLD TOWN/CHINATOWN,2018-04,OLD_TOWN_COMMUNITY_ASSOCIATION,1.0,0.0,43.0,0.0,4.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,0.0,5.0,0.0,0.0,21.0,6.0,169.0,2018-04-01,OLD_TOWN_COMMUNITY_ASSOCIATION,70.02525096469458,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4251,4251,OLD TOWN/CHINATOWN,2018-05,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,48.0,0.0,6.0,0.0,31.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,47.0,1.0,0.0,0.0,4.0,2.0,1.0,11.0,4.0,160.0,2018-05-01,OLD_TOWN_COMMUNITY_ASSOCIATION,92.0096638120454,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4252,4252,OLD TOWN/CHINATOWN,2018-06,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,44.0,0.0,3.0,1.0,36.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,38.0,6.0,0.0,0.0,4.0,3.0,0.0,14.0,4.0,165.0,2018-06-01,OLD_TOWN_COMMUNITY_ASSOCIATION,88.96472379165593,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4253,4253,OLD TOWN/CHINATOWN,2018-07,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,46.0,0.0,5.0,0.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,6.0,4.0,2.0,13.0,6.0,158.0,2018-07-01,OLD_TOWN_COMMUNITY_ASSOCIATION,94.66629265094627,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4254,4254,OLD TOWN/CHINATOWN,2018-08,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,54.0,0.0,1.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,7.0,4.0,0.0,12.0,1.0,169.0,2018-08-01,OLD_TOWN_COMMUNITY_ASSOCIATION,69.66311245037679,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4255,4255,OLD TOWN/CHINATOWN,2018-09,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,2.0,57.0,0.0,4.0,0.0,51.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,4.0,3.0,1.0,13.0,4.0,183.0,2018-09-01,OLD_TOWN_COMMUNITY_ASSOCIATION,81.73425193582001,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4256,4256,OLD TOWN/CHINATOWN,2018-10,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,7.0,45.0,0.0,6.0,1.0,13.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,40.0,3.0,0.0,0.0,2.0,3.0,0.0,13.0,2.0,143.0,2018-10-01,OLD_TOWN_COMMUNITY_ASSOCIATION,80.47722182145978,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4257,4257,OLD TOWN/CHINATOWN,2018-11,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,40.0,1.0,1.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,0.0,8.0,2.0,0.0,10.0,3.0,131.0,2018-11-01,OLD_TOWN_COMMUNITY_ASSOCIATION,80.38026863770467,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4258,4258,OLD TOWN/CHINATOWN,2018-12,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,1.0,33.0,0.0,3.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,3.0,1.0,0.0,11.0,9.0,163.0,2018-12-01,OLD_TOWN_COMMUNITY_ASSOCIATION,88.22797806692307,2018,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4259,4259,OLD TOWN/CHINATOWN,2019-01,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,25.0,0.0,7.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,1.0,3.0,1.0,12.0,4.0,106.0,2019-01-01,OLD_TOWN_COMMUNITY_ASSOCIATION,96.69315175169727,2019,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
4260,4260,OLD TOWN/CHINATOWN,2019-02,OLD_TOWN_COMMUNITY_ASSOCIATION,0.0,0.0,34.0,0.0,3.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0,117.0,2019-02-01,OLD_TOWN_COMMUNITY_ASSOCIATION,74.40522041905429,2019,314973,297000,394,40,43,98,9,1986,3353,11947,45,47638,24.1,26.2,20.2,3.1,4.0,46.6,31.7,25.0,900,26.5,10.4,88.5,3.2,65.4,5.0,6.8,13.5,12,7,3,19.1,5.3,25.6,30.9,16.89,96
