,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,dates,Names of Places,Average Radiance Per Pixel Per month,Year,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
3950,3950,NORTH TABOR,2016-01,NORTH_TABOR,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,2016-01-01,NORTH_TABOR,30.04705660080178,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3951,3951,NORTH TABOR,2016-02,NORTH_TABOR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,20.0,2016-02-01,NORTH_TABOR,24.93954484329086,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3952,3952,NORTH TABOR,2016-03,NORTH_TABOR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,20.0,2016-03-01,NORTH_TABOR,25.312899749921424,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3953,3953,NORTH TABOR,2016-04,NORTH_TABOR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2016-04-01,NORTH_TABOR,25.570509706224723,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3954,3954,NORTH TABOR,2016-05,NORTH_TABOR,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,2016-05-01,NORTH_TABOR,29.46385912093289,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3955,3955,NORTH TABOR,2016-06,NORTH_TABOR,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,2016-06-01,NORTH_TABOR,25.28636901417434,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3956,3956,NORTH TABOR,2016-07,NORTH_TABOR,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,2016-07-01,NORTH_TABOR,23.070303802248805,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3957,3957,NORTH TABOR,2016-08,NORTH_TABOR,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2016-08-01,NORTH_TABOR,27.045287225819852,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3958,3958,NORTH TABOR,2016-09,NORTH_TABOR,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,2016-09-01,NORTH_TABOR,27.121501213387603,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3959,3959,NORTH TABOR,2016-10,NORTH_TABOR,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,2016-10-01,NORTH_TABOR,25.1136885969807,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3960,3960,NORTH TABOR,2016-11,NORTH_TABOR,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2016-11-01,NORTH_TABOR,22.670599154494774,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3961,3961,NORTH TABOR,2016-12,NORTH_TABOR,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,2016-12-01,NORTH_TABOR,21.29417213436493,2016,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3962,3962,NORTH TABOR,2017-01,NORTH_TABOR,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,32.0,2017-01-01,NORTH_TABOR,33.490653047509916,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3963,3963,NORTH TABOR,2017-02,NORTH_TABOR,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2017-02-01,NORTH_TABOR,19.202717963437713,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3964,3964,NORTH TABOR,2017-03,NORTH_TABOR,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,2017-03-01,NORTH_TABOR,22.282141702731312,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3965,3965,NORTH TABOR,2017-04,NORTH_TABOR,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,2017-04-01,NORTH_TABOR,28.191788725999558,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3966,3966,NORTH TABOR,2017-05,NORTH_TABOR,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,2017-05-01,NORTH_TABOR,26.707161823189935,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3967,3967,NORTH TABOR,2017-06,NORTH_TABOR,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,30.0,2017-06-01,NORTH_TABOR,28.57079272330563,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3968,3968,NORTH TABOR,2017-07,NORTH_TABOR,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,25.0,2017-07-01,NORTH_TABOR,28.046026119918558,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3969,3969,NORTH TABOR,2017-08,NORTH_TABOR,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2017-08-01,NORTH_TABOR,25.301297481409257,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3970,3970,NORTH TABOR,2017-09,NORTH_TABOR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,2017-09-01,NORTH_TABOR,25.58666893931453,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3971,3971,NORTH TABOR,2017-10,NORTH_TABOR,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,29.0,2017-10-01,NORTH_TABOR,27.89991410774521,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3972,3972,NORTH TABOR,2017-11,NORTH_TABOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2017-11-01,NORTH_TABOR,22.511550774841588,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3973,3973,NORTH TABOR,2017-12,NORTH_TABOR,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2017-12-01,NORTH_TABOR,37.0302575527005,2017,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3974,3974,NORTH TABOR,2018-01,NORTH_TABOR,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,2018-01-01,NORTH_TABOR,28.420990160964504,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3975,3975,NORTH TABOR,2018-02,NORTH_TABOR,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,2018-02-01,NORTH_TABOR,44.57819574435409,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3976,3976,NORTH TABOR,2018-03,NORTH_TABOR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,2018-03-01,NORTH_TABOR,27.43865289782961,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3977,3977,NORTH TABOR,2018-04,NORTH_TABOR,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2018-04-01,NORTH_TABOR,27.457043495143747,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3978,3978,NORTH TABOR,2018-05,NORTH_TABOR,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,36.0,2018-05-01,NORTH_TABOR,25.246609299782175,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3979,3979,NORTH TABOR,2018-06,NORTH_TABOR,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,33.0,2018-06-01,NORTH_TABOR,25.876238572446614,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3980,3980,NORTH TABOR,2018-07,NORTH_TABOR,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,25.0,2018-07-01,NORTH_TABOR,29.149362478290726,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3981,3981,NORTH TABOR,2018-08,NORTH_TABOR,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2018-08-01,NORTH_TABOR,23.918281963031077,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3982,3982,NORTH TABOR,2018-09,NORTH_TABOR,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,2018-09-01,NORTH_TABOR,23.260406611409806,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3983,3983,NORTH TABOR,2018-10,NORTH_TABOR,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,22.0,2018-10-01,NORTH_TABOR,24.617988501922998,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3984,3984,NORTH TABOR,2018-11,NORTH_TABOR,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,2018-11-01,NORTH_TABOR,26.305320863051186,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3985,3985,NORTH TABOR,2018-12,NORTH_TABOR,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2018-12-01,NORTH_TABOR,33.33232430135579,2018,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3986,3986,NORTH TABOR,2019-01,NORTH_TABOR,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,2019-01-01,NORTH_TABOR,29.649154579445433,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3987,3987,NORTH TABOR,2019-02,NORTH_TABOR,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,30.0,2019-02-01,NORTH_TABOR,31.03245916332087,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3988,3988,NORTH TABOR,2019-03,NORTH_TABOR,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,2019-03-01,NORTH_TABOR,30.6891274598796,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3989,3989,NORTH TABOR,2019-04,NORTH_TABOR,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,2019-04-01,NORTH_TABOR,28.49424024171468,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3990,3990,NORTH TABOR,2019-05,NORTH_TABOR,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,2019-05-01,NORTH_TABOR,29.019073184532466,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3991,3991,NORTH TABOR,2019-06,NORTH_TABOR,0.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2019-06-01,NORTH_TABOR,26.995076974951562,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3992,3992,NORTH TABOR,2019-07,NORTH_TABOR,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,2019-07-01,NORTH_TABOR,26.42816501845073,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3993,3993,NORTH TABOR,2019-08,NORTH_TABOR,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,2019-08-01,NORTH_TABOR,28.677228712906256,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3994,3994,NORTH TABOR,2019-09,NORTH_TABOR,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,2019-09-01,NORTH_TABOR,23.254756072115082,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3995,3995,NORTH TABOR,2019-10,NORTH_TABOR,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,29.0,2019-10-01,NORTH_TABOR,27.951944156753655,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3996,3996,NORTH TABOR,2019-11,NORTH_TABOR,0.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,2019-11-01,NORTH_TABOR,29.540239774728132,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
3997,3997,NORTH TABOR,2019-12,NORTH_TABOR,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2019-12-01,NORTH_TABOR,24.701352125481716,2019,483319,456000,246,21,66,6,0,1948,5574,9524,38,59641,49.2,36.3,14.5,4.4,1.5,43.5,30.7,17.1,879,13.6,10.0,91.2,21.9,82.3,1.8,3.1,6.9,2,1,13,14.9,12.0,4.9,16.9,3.5,74
